,permno,ticker
1457,10587,ICGI
1458,10588,GSBI
1459,10588,GSBI
1460,10589,BEEP
1461,10590,BIGT
1462,10591,
1463,10591,AX
1464,10592,ALAR
1465,10592,ALAR
1466,10593,TRSL
1467,10594,DIME
1468,10594,DME
1469,10594,DME
1470,10594,DME
1471,10594,DME
1472,10595,NYCS
1473,10596,PBNB
1474,10596,PBNB
1475,10596,PBNB
1476,10597,FDOS
1477,10597,FPUB
1478,10597,FEP
1479,10597,FEP
1480,10598,BNBC
1481,10598,BNBC
1482,10599,AXLN
1483,10600,BFLO
1484,10601,CIST
1485,10602,TLHT
1486,10603,FNBR
1487,10603,
1488,10603,FNBR
1489,10604,
1490,10604,AFI
1491,10604,AFI
1492,10604,AFI
1493,10604,ARC
1494,10605,ACLE
1495,10605,ACLE
1496,10605,ACLE
1497,10605,ACLE
1498,10606,WATTA
1499,10606,WTS
1500,10606,WTS
1501,10606,WTS
1502,10606,WTS
1503,10606,WTS
1504,10607,MCBKA
1505,10607,MCBKA
1506,10607,MCBKA
1507,10608,GKIE
1508,10608,GKI
1509,10609,SSLA
1510,10610,MRBL
1511,10611,ACME
1512,10611,ACME
1513,10611,AMI
1514,10612,
1515,10613,
1516,10614,FOOD
1517,10615,VPLX
1518,10616,NLSL
1519,10616,NLSL
1520,10616,NLBW
1521,10617,CSBM
1522,10618,MSOF
1523,10618,
1524,10618,MSOF
1525,10619,MKOR
1526,10620,
1527,10620,
1528,10620,APC
1529,10620,ACI
1530,10620,ACI
1531,10621,ACCU
1532,10621,
1533,10621,PCES
1534,10622,WTBK
1535,10623,FRBC
1536,10623,FRC
1537,10623,FRC
1538,10623,FRC
1539,10623,FRC
1540,10624,KORP
1541,10624,KORP
1542,10624,KORP
1543,10624,JWC
1544,10624,JWG
1545,10625,KOSM
1546,10626,LPEP
1547,10627,TNTO
1548,10628,FRON
1549,10628,FRON
1550,10628,FRON
1551,10628,FAJ
1552,10629,FBAN
1553,10629,FBAN
1554,10629,FNB
1555,10629,FNB
1556,10629,FNB
1557,10630,CBNB
1558,10630,CBNB
1559,10630,CBNB
1560,10630,CBNB
1561,10631,CSAR
1562,10632,SSAL
1563,10632,SSAL
1564,10632,SSAL
1565,10632,SSBC
1566,10632,SSBC
1567,10633,SCOM
1568,10634,CANO
1569,10634,SMTH
1570,10634,SMTH
1571,10635,EDIN
1572,10636,QVCN
1573,10636,QVCN
1574,10637,VETX
1575,10637,
1576,10637,VETX
1577,10637,VETX
1578,10638,HNBC
1579,10638,HNBC
1580,10639,
1581,10640,INUC
1582,10640,ACRA
1583,10641,HEDT
1584,10642,MGEO
1585,10642,MGEO
1586,10643,PAIN
1587,10644,THRX
1588,10644,TGX
1589,10644,TGX
1590,10644,TGX
1591,10645,LAKE
1592,10645,LAKE
1593,10646,GEII
1594,10646,DRNKV
1595,10646,DRNK
1596,10647,
1597,10647,ANO
1598,10647,ANO
1599,10648,
1600,10649,PTSI
1601,10649,PAMT
1602,10650,FSBC
1603,10650,FSBC
1604,10650,AABC
1605,10651,BLVD
1606,10652,VITC
1607,10653,UBTC
1608,10653,UBTC
1609,10653,UBN
1610,10654,MIDC
1611,10654,MIDC
1612,10655,
1613,10656,ACET
1614,10656,ACET
1615,10656,ACET
1616,10657,ADVO
1617,10657,ADVO
1618,10657,AD
1619,10658,LUXT
1620,10658,LUXT
1621,10658,LXU
1622,10658,LXU
1623,10659,MEDM
1624,10659,MEDM
1625,10659,BRLI
1626,10659,BRLI
1627,10659,
1628,10659,BRLI
1629,10660,AROI
1630,10660,AROI
1631,10660,STON
1632,10661,CYAN
1633,10661,
1634,10661,CYAN
1635,10661,CYAN
1636,10661,CYAN
1637,10662,GVMF
1638,10662,GVF
1639,10663,
1640,10664,ACMT
1641,10664,ACMT
1642,10665,MFED
1643,10666,ENVS
1644,10667,ARSN
1645,10667,ARSN
1646,10667,IMCO
1647,10667,IMCO
1648,10667,FSYS
1649,10668,HNTR
1650,10668,HNTR
1651,10669,KYMDA
1652,10669,
1653,10669,KYMDA
1654,10670,XCEL
1655,10670,XCEL
1656,10670,QUIN
1657,10671,
1658,10671,
1659,10671,
1660,10671,B
1661,10672,ACME
1662,10673,BSBK
1663,10673,BSBK
1664,10674,IPUR
1665,10675,PUSL
1666,10675,PULS
1667,10675,PULS
1668,10675,PULS
1669,10675,PULS
1670,10676,ISEC
1671,10676,EROQ
1672,10677,CEFR
1673,10678,JBIL
1674,10679,BBDR
1675,10680,ROOT
1676,10680,ROOT
1677,10680,DWYR
1678,10680,DWYR
1679,10680,DWYR
1680,10680,DWYR
1681,10681,STHF
1682,10682,UBMT
1683,10682,UBMT
1684,10682,UBMT
1685,10682,UBMT
1686,10683,SFFD
1687,10683,SFFD
1688,10683,SFFD
1689,10684,DVRFS
1690,10685,DRMD
1691,10685,
1692,10685,DRMD
1693,10686,VRSI
1694,10686,VRSI
1695,10687,SAII
1696,10687,SAII
1697,10687,SAII
1698,10688,CCMS
1699,10688,UICO
1700,10689,LBUR
1701,10690,FFTN
1702,10690,FFTN
1703,10690,FFTN
1704,10691,IFMX
1705,10691,IFMX
1706,10691,ASCL
1707,10691,ASCL
1708,10692,CHTC
1709,10693,HSRC
1710,10693,HRC
1711,10693,HRC
1712,10693,
1713,10693,HLS
1714,10693,HLS
1715,10693,EHC
1716,10694,HAMG
1717,10695,LSGA
1718,10695,
1719,10695,LSGA
1720,10695,LSGA
1721,10695,ABVE
1722,10696,FISV
1723,10696,FI
1724,10697,PEBW
1725,10697,PEBW
1726,10697,PEBW
1727,10698,
1728,10698,
1729,10698,
1730,10698,
1731,10698,BBO
1732,10698,BBO
1733,10699,ACRO
1734,10699,ACRO
1735,10700,
1736,10701,AVSN
1737,10701,AVSN
1738,10701,MGNC
1739,10701,MGNC
1740,10702,SURE
1741,10702,SUR
1742,10703,CARE
1743,10704,CHIK
1744,10705,BIMD
1745,10705,BIM
1746,10706,RDWI
1747,10706,TPOA
1748,10707,PSIX
1749,10708,TAYS
1750,10708,TAYS
1751,10709,MANA
1752,10709,MANA
1753,10709,MANA
1754,10710,ATBC
1755,10710,ATBC
1756,10710,GNBC
1757,10711,MUTU
1758,10711,MUTU
1759,10712,KNMC
1760,10713,LTEK
1761,10714,GMSR
1762,10714,CSCI
1763,10714,CSCI
1764,10714,CSCI
1765,10715,GBAN
1766,10716,CCAX
1767,10716,CCAX
1768,10716,CXC
1769,10716,CCA
1770,10717,FGAS
1771,10718,CCOR
1772,10719,
1773,10719,
1774,10720,ACTM
1775,10720,ACTM
1776,10721,ARMR
1777,10722,HNIS
1778,10722,HNIS
1779,10722,HNIS
1780,10723,MIHO
1781,10723,MIHO
1782,10724,PFSI
1783,10724,PFSI
1784,10724,PFS
1785,10725,COFI
1786,10725,COFI
1787,10725,CF
1788,10725,CF
1789,10726,CHBL
1790,10726,PHD
1791,10726,CBLI
1792,10727,
1793,10727,BYK
1794,10727,BYK
1795,10728,ACSH
1796,10729,PAGR
1797,10730,NWIB
1798,10730,TDAY
1799,10731,
1800,10731,
1801,10731,
1802,10731,
1803,10731,
1804,10731,DMCZ
1805,10731,DC
1806,10732,ALYX
1807,10732,ALYX
1808,10733,ACPI
1809,10733,ACPI
1810,10734,SHLB
1811,10734,SHLB
1812,10735,
1813,10735,
1814,10735,BLS
1815,10736,
1816,10737,MWAV
1817,10738,CHPS
1818,10739,IDBX
1819,10739,IDBX
1820,10740,STPT
1821,10740,STPT
1822,10741,CDYN
1823,10742,CCMC
1824,10743,
1825,10743,
1826,10743,BHY
1827,10743,BHY
1828,10744,
1829,10745,BPAO
1830,10746,CLGB
1831,10747,NCCI
1832,10748,SSIMA
1833,10748,SSIMA
1834,10748,SSMA
1835,10749,KTCO
1836,10750,CMIK
1837,10750,CKE
1838,10750,
1839,10750,CKE
1840,10751,
1841,10751,
1842,10751,
1843,10751,
1844,10751,
1845,10751,BX
1846,10751,BX
1847,10752,ADAC
1848,10752,ADAC
1849,10752,ADAC
1850,10753,FRTR
1851,10753,FTR
1852,10754,HFET
1853,10754,HFET
1854,10754,HFET
1855,10755,FSBX
1856,10755,FSBX
1857,10755,MWBX
1858,10755,MWBX
1859,10756,PEST
1860,10757,HERS
1861,10758,MGRO
1862,10758,UMAP
1863,10758,UMAP
1864,10758,UMAP
1865,10758,UMAP
1866,10758,UMAP
1867,10759,FNPC
1868,10760,MBNK
1869,10761,MAJL
1870,10761,MAJ
1871,10762,WNSB
1872,10763,ANSY
1873,10763,ANSY
1874,10764,APCS
1875,10765,CNVX
1876,10765,CNX
1877,10766,MOAI
1878,10766,MRNO
1879,10767,INNS
1880,10768,INMC
1881,10769,CEBK
1882,10769,CEBK
1883,10769,CEBK
1884,10769,CEBK
1885,10770,DOCKS
1886,10771,HBSI
1887,10772,SECX
1888,10772,SECX
1889,10772,SECX
1890,10772,
1891,10772,SED
1892,10773,OUTR
1893,10774,JSBK
1894,10774,JSBK
1895,10775,HEMA
1896,10776,VTGO
1897,10776,VACP
1898,10777,FCNCA
1899,10777,FCNCA
1900,10778,
1901,10778,
1902,10778,
1903,10779,ADGE
1904,10779,ADGE
1905,10779,ADGE
1906,10779,RELM
1907,10779,RELM
1908,10779,
1909,10779,RWC
1910,10779,BKTI
1911,10779,BKTI
1912,10779,BKTI
1913,10780,PBKB
1914,10780,PBKB
1915,10780,PBKB
1916,10780,PBKB
1917,10780,PBKB
1918,10781,BKSC
1919,10781,BKSC
1920,10781,BKSC
1921,10782,FHVN
1922,10782,FHVN
1923,10783,HRIZ
1924,10783,HRIZ
1925,10783,HRIZ
1926,10784,SHAW
1927,10785,CAMD
1928,10785,
1929,10785,CAMD
1930,10786,
1931,10786,BS
1932,10786,BS
1933,10787,ADSN
1934,10788,UCFC
1935,10788,UFN
1936,10788,UFN
1937,10789,IFGN
1938,10789,IFGN
1939,10790,SHOR
1940,10790,SWD
1941,10791,SGIC
1942,10791,SGI
1943,10791,SGI
1944,10792,NBCC
1945,10792,CBWV
1946,10793,NMBC
1947,10794,
1948,10795,ADTC
1949,10796,POPX
1950,10797,AMRI
1951,10797,AMRI
1952,10797,AMRI
1953,10798,HUSB
1954,10798,HUSB
1955,10798,HUSB
1956,10799,FFPC
1957,10799,FFPC
1958,10799,FFPC
1959,10799,FFPC
1960,10800,EACO
1961,10800,EACO
1962,10801,MMCTA
1963,10801,MCTAV
1964,10801,MMCTA
1965,10801,MMZ
1966,10802,TCST
1967,10803,USRE
1968,10803,UF
1969,10803,CGE
1970,10804,ACCT
1971,10804,ACCT
1972,10805,OBCC
1973,10805,OBCC
1974,10806,FSVP
1975,10806,FSVP
1976,10806,FSVP
1977,10807,
1978,10807,
1979,10807,BG
1980,10808,ADDC
1981,10809,BSBC
1982,10809,BSBC
1983,10809,BSBC
1984,10810,ITSC
1985,10811,CRIT
1986,10811,CRIT
1987,10812,HTLD
1988,10813,MMST
1989,10814,DOCP
1990,10815,
1991,10816,AFSI
1992,10817,MAXM
1993,10818,INSP
1994,10818,NVCR
1995,10818,NOV
1996,10819,CDCO
1997,10819,CDCO
1998,10820,VSTR
1999,10820,VSTR
2000,10821,SCOT
2001,10822,GAIN
2002,10822,GNA
2003,10822,GNA
2004,10822,
2005,10822,GAN
2006,10822,GAN
2007,10822,GAN
2008,10822,GAN
2009,10823,
2010,10823,BU
2011,10823,BU
2012,10823,KSE
2013,10824,ADVL
2014,10825,CAFC
2015,10825,CAFC
2016,10825,TSFG
2017,10826,SATL
2018,10827,CONT
2019,10827,CNM
2020,10828,BHAG
2021,10828,BHAG
2022,10828,BHAG
2023,10828,BHAG
2024,10829,LBFC
2025,10829,LCBI
2026,10830,STRB
2027,10831,
2028,10832,
2029,10833,WMBS
2030,10834,FMLY
2031,10834,FMLY
2032,10834,FMLY
2033,10835,MILW
2034,10836,CTVS
2035,10837,MCHS
2036,10837,USRV
2037,10838,CYTR
2038,10838,CYTR
2039,10838,CYTR
2040,10838,CYTR
2041,10838,CYTR
2042,10839,HFIN
2043,10839,HFIN
2044,10840,BINL
2045,10840,ENTI
2046,10841,FUEL
2047,10842,SAZZ
2048,10843,AGII
2049,10844,IRWN
2050,10845,HUFK
2051,10846,VIDO
2052,10847,FRSH
2053,10848,CTRN
2054,10849,SPBD
2055,10849,SPIN
2056,10849,SPKR
2057,10850,MFSB
2058,10850,MFSB
2059,10850,MFSB
2060,10851,KCFB
2061,10851,KCFB
2062,10852,IINC
2063,10853,NVIS
2064,10853,RENT
2065,10853,RENT
2066,10854,NSSB
2067,10854,NSSB
2068,10854,NSSB
2069,10854,NSSB
2070,10855,HNCP
2071,10856,CMOD
2072,10856,CMOD
2073,10857,PLAY
2074,10857,PLAY
2075,10858,
2076,10859,
2077,10859,ADBE
2078,10860,EPTO
2079,10860,EPT
2080,10860,EPTO
2081,10860,OSUR
2082,10861,CLIC
2083,10862,ADMR
2084,10862,ADMR
2085,10862,ADMR
2086,10863,ECTL
2087,10863,
2088,10863,ECTL
2089,10863,ECTL
2090,10864,STCA
2091,10864,STCA
2092,10864,TYRE
2093,10864,TYRE
2094,10865,AHCS
2095,10866,
2096,10866,BWS
2097,10866,BWS
2098,10866,BWS
2099,10866,BG
2100,10866,BWS
2101,10866,BWS
2102,10866,CAL
2103,10867,ADVC
2104,10868,JAMY
2105,10869,HDRP
2106,10870,PHPH
2107,10870,PPH
2108,10871,SPAIB
2109,10871,SPAIB
2110,10872,FARR
2111,10872,
2112,10872,FMS
2113,10873,SFBM
2114,10873,SFBM
2115,10873,SFBM
2116,10873,SFBM
2117,10874,
2118,10874,
2119,10874,BC
2120,10874,BC
2121,10874,BC
2122,10874,BC
2123,10874,BC
2124,10875,AROS
2125,10875,AROS
2126,10875,AROS
2127,10876,RMCI
2128,10876,RMCI
2129,10876,RMCI
2130,10876,RHT
2131,10877,HMSB
2132,10877,HMSB
2133,10878,CWII
2134,10878,CWII
2135,10878,CWII
2136,10879,GROS
2137,10880,METR
2138,10880,MBN
2139,10881,ANLT
2140,10881,ANLT
2141,10881,ANLT
2142,10881,ANLT
2143,10881,ANLT
2144,10882,
2145,10883,ACTH
2146,10884,EDGC
2147,10885,PCSI
2148,10886,DXYN
2149,10886,DXYN
2150,10886,DXYN
2151,10887,KFIR
2152,10888,SEAS
2153,10888,SEAS
2154,10889,OVON
2155,10889,OVON
2156,10890,
2157,10890,
2158,10890,BGH
2159,10890,BGH
2160,10890,UIS
2161,10890,UIS
2162,10890,UIS
2163,10890,UIS
2164,10890,UIS
2165,10890,UIS
2166,10891,ACTC
2167,10892,WSFS
2168,10892,STSS
2169,10892,WSFS
2170,10892,WSFS
2171,10892,WSFS
2172,10893,NHES
2173,10894,BKRS
2174,10894,BKRS
2175,10894,NOTE
2176,10895,RLRF
2177,10896,CMIL
2178,10897,CBOG
2179,10898,SOBK
2180,10899,WNDT
2181,10900,NKBK
2182,10901,ITIC
2183,10901,
2184,10901,ITIC
2185,10902,AFCX
2186,10902,
2187,10902,AFSC
2188,10902,AFSC
2189,10903,
2190,10904,ADCIA
2191,10904,ADCIA
2192,10905,SKCH
2193,10905,SKC
2194,10906,PHBK
2195,10906,PHBK
2196,10906,PHBK
2197,10906,BKNG
2198,10906,BNK
2199,10907,ESSX
2200,10908,UNMA
2201,10908,UNI
2202,10908,UNI
2203,10908,UNI
2204,10908,UNI
2205,10909,CERN
2206,10909,CERN
2207,10910,HESI
2208,10911,
2209,10911,BSH
2210,10911,BSH
2211,10911,BSH
2212,10912,ACTP
2213,10913,FFKT
2214,10913,FFKT
2215,10914,ALWS
2216,10914,ALW
2217,10915,CRPG
2218,10916,CBKI
2219,10916,CTY
2220,10916,CTY
2221,10916,CMTY
2222,10917,PAHC
2223,10918,MAYF
2224,10919,ZBST
2225,10920,LNBK
2226,10921,AARN
2227,10922,CMHC
2228,10923,CMAT
2229,10923,CPT
2230,10924,FPBT
2231,10924,FPI
2232,10924,
2233,10924,FPI
2234,10924,FPI
2235,10924,FPI
2236,10924,FPWR
2237,10924,FPB
2238,10925,IDEL
2239,10926,FLAG
2240,10926,FLAG
2241,10926,FLAG
2242,10926,FLAG
2243,10926,FLAG
2244,10927,RPSY
2245,10928,ORGS
2246,10928,ORG
2247,10928,ORG
2248,10929,PLTZ
2249,10929,PTZ
2250,10930,APTI
2251,10930,APTI
2252,10931,LEXB
2253,10931,LEXB
2254,10932,WBST
2255,10932,WBST
2256,10932,WBS
2257,10932,WBS
2258,10933,MAKL
2259,10933,MAKL
2260,10933,MKL
2261,10933,MKL
2262,10934,BTCI
2263,10935,BOSA
2264,10935,BOSA
2265,10936,ARTU
2266,10937,CNCD
2267,10937,
2268,10937,CCDC
2269,10938,
2270,10938,ABY
2271,10938,ABY
2272,10938,ABY
2273,10939,
2274,10940,TMSN
2275,10941,LOYC
2276,10941,LOYC
2277,10941,LOYC
2278,10942,CMVT
2279,10942,CMVT
2280,10942,CMVT
2281,10942,
2282,10942,CMVT
2283,10943,MISI
2284,10943,MISI
2285,10944,TLMN
2286,10944,TLMN
2287,10945,ENTG
2288,10946,
2289,10947,ADIC
2290,10947,EPIC
2291,10947,EPIC
2292,10948,DUSA
2293,10949,LZER
2294,10950,XSIR
2295,10950,XSIR
2296,10951,MDSI
2297,10952,CEDR
2298,10952,CEDR
2299,10952,UNII
2300,10952,CEDR
2301,10952,CEDR
2302,10952,CEDR
2303,10952,CDR
2304,10952,CDR
2305,10952,CDR
2306,10953,ALNT
2307,10954,
2308,10955,ADME
2309,10956,ASTN
2310,10957,CSBF
2311,10957,FCIT
2312,10957,FCIT
2313,10958,BENJ
2314,10958,BENJ
2315,10958,BENJ
2316,10959,INVS
2317,10959,INVS
2318,10959,INVS
2319,10959,INVS
2320,10960,FBXC
2321,10961,VWBN
2322,10961,CEBC
2323,10961,CEBC
2324,10962,
2325,10963,AIPN
2326,10963,AIPN
2327,10964,IGSI
2328,10964,NALR
2329,10965,CTEK
2330,10965,CFER
2331,10965,CFER
2332,10966,LECT
2333,10966,LECT
2334,10966,
2335,10966,
2336,10966,AXGN
2337,10967,CNNR
2338,10967,CNR
2339,10968,FCHT
2340,10968,FCHT
2341,10968,FCHT
2342,10969,DMCB
2343,10970,
2344,10970,
2345,10970,CIT
2346,10970,CIT
2347,10971,ADVN
2348,10972,REED
2349,10972,RJI
2350,10973,MTCH
2351,10974,FFAL
2352,10974,FAB
2353,10974,PLE
2354,10974,PLE
2355,10974,PLE
2356,10975,CRYO
2357,10976,CBTF
2358,10977,TOBK
2359,10977,TOBK
2360,10977,TBK
2361,10977,ANE
2362,10977,ANE
2363,10978,DEAL
2364,10978,DR
2365,10978,MDI
2366,10979,CMEP
2367,10980,CPST
2368,10980,CPST
2369,10981,MMSB
2370,10981,MMSB
2371,10981,MMS
2372,10982,INTX
2373,10983,LLSL
2374,10983,LLSL
2375,10983,LLSL
2376,10983,LLSL
2377,10984,LEIX
2378,10984,LEIX
2379,10985,HSPA
2380,10985,HSPA
2381,10986,ALBM
2382,10987,RABT
2383,10987,RABT
2384,10987,
2385,10987,
2386,10987,
2387,10987,TESI
2388,10988,LENZ
2389,10989,
2390,10989,
2391,10989,CFG
2392,10989,CFG
2393,10989,CFG
2394,10989,CPC
2395,10989,BFO
2396,10990,AUNL
2397,10990,AUNL
2398,10991,EATN
2399,10991,EATN
2400,10991,
2401,10991,EATN
2402,10992,HMDY
2403,10992,HMDY
2404,10992,TTGI
2405,10993,EEGL
2406,10993,EEGL
2407,10993,EEGL
2408,10993,EELC
2409,10993,EEGL
2410,10993,EEGL
2411,10993,GLAD
2412,10994,APLY
2413,10994,AMBI
2414,10994,AMBI
2415,10994,NXXI
2416,10995,FFSD
2417,10995,AFB
2418,10995,AFB
2419,10995,BNF
2420,10996,DSTC
2421,10997,
2422,10998,AQTN
2423,10999,ITAN
2424,10999,ITN
2425,11000,WMRK
2426,11000,WMRK
2427,11000,ATLI
2428,11000,ATLI
2429,11001,CBNE
2430,11001,LABK
2431,11001,LABK
2432,11001,LABK
2433,11002,ANOD
2434,11003,CHKM
2435,11003,CHKM
2436,11003,ACMP
2437,11003,WPZ
2438,11004,CCXLA
2439,11005,DCPI
2440,11005,DCPI
2441,11006,FLIC
2442,11006,FLIC
2443,11007,FPGI
2444,11007,
2445,11007,FPGI
2446,11007,FPGI
2447,11008,DMAG
2448,11009,
2449,11010,AESM
2450,11011,USTI
2451,11012,EMHO
2452,11012,EMON
2453,11013,DESK
2454,11014,NYCO
2455,11014,NYCOV
2456,11014,NYCO
2457,11015,FPCC
2458,11016,RDON
2459,11017,
2460,11017,
2461,11017,
2462,11017,
2463,11017,CMN
2464,11017,CMN
2465,11018,FFPR
2466,11018,FBP
2467,11018,FBP
2468,11018,FBP
2469,11018,FBP
2470,11018,FBP
2471,11019,COTG
2472,11019,COTG
2473,11019,TRIB
2474,11020,NRES
2475,11020,NRES
2476,11021,FFSL
2477,11021,FFSL
2478,11021,FFSB
2479,11022,CISA
2480,11022,ITHB
2481,11022,ITHB
2482,11023,WWBC
2483,11024,PICS
2484,11025,
2485,11026,ADLA
2486,11027,RFIT
2487,11028,JUKE
2488,11028,JUKE
2489,11028,BOXW
2490,11029,CHOP
2491,11030,WASC
2492,11031,OCOMA
2493,11032,HMSD
2494,11032,HMSD
2495,11032,HMSD
2496,11033,
2497,11033,
2498,11033,CAH
2499,11034,AMSI
2500,11035,INSMA
2501,11035,INSMA
2502,11036,GSOF
2503,11037,MDTC
2504,11038,NETX
2505,11038,NWK
2506,11038,NWK
2507,11038,NWK
2508,11039,DDII
2509,11039,DDII
2510,11039,
2511,11039,DDII
2512,11040,BITX
2513,11040,BRX
2514,11040,RTK
2515,11040,ROIX
2516,11040,ROIX
2517,11040,ROIX
2518,11041,
2519,11041,CP
2520,11041,CP
2521,11041,CP
2522,11041,CP
2523,11042,ADCO
2524,11042,ADCO
2525,11042,
2526,11042,ADCO
2527,11042,ADCO
2528,11042,ADCO
2529,11042,LDDSA
2530,11042,LDDS
2531,11042,WCOM
2532,11042,WCOM
2533,11042,WCOM
2534,11043,PCMC
2535,11043,PMD
2536,11043,PMD
2537,11043,PMD
2538,11043,PMD
2539,11043,PMD
2540,11043,PMD
2541,11044,HFOX
2542,11044,HFOX
2543,11045,RFED
2544,11045,RFED
2545,11045,RFED
2546,11045,RFED
2547,11046,AMJX
2548,11046,FLBK
2549,11047,ASCR
2550,11047,
2551,11047,ASCR
2552,11048,POWR
2553,11048,
2554,11048,
2555,11048,EPG
2556,11048,EPG
2557,11048,EPG
2558,11049,GYMS
2559,11050,FEDF
2560,11050,FEDF
2561,11050,FEDF
2562,11051,CLFI
2563,11052,PRTK
2564,11053,TFSB
2565,11054,CCTVY
2566,11055,CGUL
2567,11055,CGUL
2568,11055,CGUL
2569,11055,CGUL
2570,11056,SSAC
2571,11056,
2572,11056,STSA
2573,11056,STSA
2574,11056,STSA
2575,11056,STSA
2576,11057,CYTB
2577,11057,CYTB
2578,11057,BIPL
2579,11058,BMDC
2580,11059,OGHS
2581,11059,OGHS
2582,11060,VFSL
2583,11060,VFSL
2584,11061,FCGS
2585,11061,GASX
2586,11061,GASX
2587,11062,DLWD
2588,11062,DLW
2589,11063,RFBI
2590,11064,EAGL
2591,11064,EAG
2592,11064,EGFC
2593,11065,BRDN
2594,11065,BRDN
2595,11065,BRA
2596,11066,IFSL
2597,11066,IFSL
2598,11066,IFSL
2599,11067,BOFI
2600,11068,
2601,11068,
2602,11068,JI
2603,11068,JI
2604,11069,AERO
2605,11069,AERO
2606,11069,AERO
2607,11070,MBSX
2608,11071,DATV
2609,11071,DATV
2610,11071,DATV
2611,11071,CECS
2612,11071,CECS
2613,11072,DTLN
2614,11072,DTLN
2615,11072,DTLN
2616,11073,SNRG
2617,11073,
2618,11073,SNRG
2619,11074,DESB
2620,11075,NEXX
2621,11075,ELIS
2622,11075,ELIS
2623,11076,
2624,11076,
2625,11076,
2626,11076,NJC
2627,11077,ASMIF
2628,11077,ASMIF
2629,11077,ASMI
2630,11078,FFRV
2631,11078,
2632,11078,FFRV
2633,11078,FFRV
2634,11078,FFRV
2635,11079,RISE
2636,11079,
2637,11079,RISE
2638,11080,CPSL
2639,11081,DELL
2640,11081,DELL
2641,11082,MRGO
2642,11082,
2643,11082,MRGO
2644,11082,MRGO
2645,11083,DVTI
2646,11083,DTIM
2647,11084,
2648,11084,
2649,11084,CTY
2650,11084,CTY
2651,11084,CTY
2652,11084,CTY
2653,11084,CTY
2654,11085,AVNT
2655,11086,VDSP
2656,11086,VDSP
2657,11086,VDSP
2658,11087,CHNE
2659,11087,CHNE
2660,11087,CHNE
2661,11087,CHNE
2662,11087,VHRT
2663,11088,UTLL
2664,11088,UTLL
2665,11088,DECO
2666,11088,DECO
2667,11088,DECO
2668,11089,PHON
2669,11089,PHON
2670,11090,ARVI
2671,11091,CMFL
2672,11091,CMFL
2673,11091,
2674,11091,
2675,11091,
2676,11091,CMFL
2677,11091,CMFL
2678,11091,CMFL
2679,11092,
2680,11092,
2681,11092,
2682,11092,CDP
2683,11092,CDP
2684,11093,WYNA
2685,11093,ABWY
2686,11093,ABWY
2687,11093,ABWY
2688,11093,WYNB
2689,11094,CRON
2690,11095,FGSV
2691,11095,FGHC
2692,11095,FGHC
2693,11095,FGHC
2694,11096,BSBX
2695,11096,BSBX
2696,11096,BSBX
2697,11097,ALFB
2698,11098,CLEO
2699,11099,OSBK
2700,11099,OSBK
2701,11100,WAVE
2702,11100,WAVE
2703,11100,
2704,11100,WAVE
2705,11100,NEWU
2706,11100,ITEL
2707,11100,ITEL
2708,11100,ITEL
2709,11101,USPI
2710,11101,USPI
2711,11101,WVMT
2712,11101,WVMT
2713,11102,DMCS
2714,11103,SSAX
2715,11103,SSAX
2716,11104,MEDX
2717,11105,
2718,11105,CRT
2719,11105,CRT
2720,11105,CRT
2721,11106,DEMP
2722,11107,FFOD
2723,11108,MDPI
2724,11109,CECN
2725,11109,CECN
2726,11110,THEI
2727,11111,TKVD
2728,11111,TKVD
2729,11112,TUNX
2730,11112,TUNX
2731,11113,
2732,11113,
2733,11113,
2734,11113,
2735,11113,CGI
2736,11113,CGI
2737,11113,CGI
2738,11114,AGSI
2739,11114,AGSI
2740,11115,ODYY
2741,11115,ODYY
2742,11115,ODYY
2743,11116,RFSB
2744,11117,BRAD
2745,11118,NNET
2746,11118,NNET
2747,11119,ONCR
2748,11119,ONC
2749,11120,CFNH
2750,11120,CFX
2751,11120,CFX
2752,11121,
2753,11121,
2754,11122,ANMR
2755,11122,ANMR
2756,11122,CAPR
2757,11123,PNRE
2758,11123,PATL
2759,11123,PATL
2760,11123,USCG
2761,11124,CONH
2762,11124,CON
2763,11124,CON
2764,11125,MRCI
2765,11126,SEAF
2766,11127,PNTK
2767,11128,JAIL
2768,11129,LWAY
2769,11129,LWAY
2770,11130,BRLN
2771,11130,BRLN
2772,11131,ASBI
2773,11131,ASBI
2774,11131,ASBI
2775,11131,ASBI
2776,11132,BVAS
2777,11132,SYNO
2778,11133,ZETK
2779,11134,DRUG
2780,11134,
2781,11134,DRUG
2782,11135,EXLN
2783,11136,CAII
2784,11136,CAII
2785,11136,CAII
2786,11137,PARL
2787,11138,SNCO
2788,11138,SAFE
2789,11138,SAFE
2790,11139,CANX
2791,11139,CANX
2792,11139,CANXA
2793,11139,CANX
2794,11139,AB
2795,11140,RNRC
2796,11141,SHCO
2797,11141,SHC
2798,11142,ELEX
2799,11143,AGEL
2800,11144,AMGD
2801,11144,AMGD
2802,11144,AMGD
2803,11144,AVD
2804,11144,AVD
2805,11144,AVD
2806,11144,AVD
2807,11145,MSBI
2808,11145,MSBI
2809,11145,MSBI
2810,11146,FFHP
2811,11146,FFHP
2812,11146,FFHP
2813,11147,TMAX
2814,11147,TMAX
2815,11148,
2816,11148,DH
2817,11148,DH
2818,11148,CNN
